2022-07-29 15:56:27.427 PDT,"ceci","mimic",63720,"localhost:50924",62e4659b.f8e8,8,"idle in transaction",2022-07-29 15:56:27 PDT,3/2112,0,LOG,00000,"statement: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""connection_name"": ""list_mimic_public""} */
select
      'mimic' as database,
      tablename as name,
      schemaname as schema,
      'table' as type
    from pg_tables
    where schemaname ilike 'public'
    union all
    select
      'mimic' as database,
      viewname as name,
      schemaname as schema,
      'view' as type
    from pg_views
    where schemaname ilike 'public'
  ",,,,,,,,,"dbt"
2022-07-29 15:56:27.436 PDT,"ceci","mimic",63720,"localhost:50924",62e4659b.f8e8,9,"SELECT",2022-07-29 15:56:27 PDT,3/2112,0,LOG,00000,"duration: 8.783 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.453 PDT,"ceci","mimic",63720,"localhost:50924",62e4659b.f8e8,10,"idle in transaction",2022-07-29 15:56:27 PDT,3/2112,0,LOG,00000,"statement: ROLLBACK",,,,,,,,,"dbt"
2022-07-29 15:56:27.453 PDT,"ceci","mimic",63720,"localhost:50924",62e4659b.f8e8,11,"ROLLBACK",2022-07-29 15:56:27 PDT,3/0,0,LOG,00000,"duration: 0.138 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.491 PDT,,,63721,"localhost:50926",62e4659b.f8e9,1,"",2022-07-29 15:56:27 PDT,,0,LOG,00000,"connection received: host=localhost port=50926",,,,,,,,,""
2022-07-29 15:56:27.498 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,2,"authentication",2022-07-29 15:56:27 PDT,3/2113,0,LOG,00000,"connection authorized: user=ceci database=mimic application_name=dbt SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256, compression=off)",,,,,,,,,""
2022-07-29 15:56:27.501 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,3,"idle",2022-07-29 15:56:27 PDT,3/2114,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 15:56:27.501 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,4,"BEGIN",2022-07-29 15:56:27 PDT,3/2114,0,LOG,00000,"duration: 0.157 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.501 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,5,"idle in transaction",2022-07-29 15:56:27 PDT,3/2114,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 15:56:27.501 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,6,"BEGIN",2022-07-29 15:56:27 PDT,3/2114,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-29 15:56:27.501 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,7,"BEGIN",2022-07-29 15:56:27 PDT,3/2114,0,LOG,00000,"duration: 0.056 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.504 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,8,"idle in transaction",2022-07-29 15:56:27 PDT,3/2114,0,LOG,00000,"statement: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""connection_name"": ""master""} */
with relation as (
        select
            pg_rewrite.ev_class as class,
            pg_rewrite.oid as id
        from pg_rewrite
    ),
    class as (
        select
            oid as id,
            relname as name,
            relnamespace as schema,
            relkind as kind
        from pg_class
    ),
    dependency as (
        select distinct
            pg_depend.objid as id,
            pg_depend.refobjid as ref
        from pg_depend
    ),
    schema as (
        select
            pg_namespace.oid as id,
            pg_namespace.nspname as name
        from pg_namespace
        where nspname != 'information_schema' and nspname not like 'pg\_%'
    ),
    referenced as (
        select
            relation.id AS id,
            referenced_class.name ,
            referenced_class.schema ,
            referenced_class.kind
        from relation
        join class as referenced_class on relation.class=referenced_class.id
        where referenced_class.kind in ('r', 'v')
    ),
    relationships as (
        select
            referenced.name as referenced_name,
            referenced.schema as referenced_schema_id,
            dependent_class.name as dependent_name,
            dependent_class.schema as dependent_schema_id,
            referenced.kind as kind
        from referenced
        join dependency on referenced.id=dependency.id
        join class as dependent_class on dependency.ref=dependent_class.id
        where
            (referenced.name != dependent_class.name or
             referenced.schema != dependent_class.schema)
    )

    select
        referenced_schema.name as referenced_schema,
        relationships.referenced_name as referenced_name,
        dependent_schema.name as dependent_schema,
        relationships.dependent_name as dependent_name
    from relationships
    join schema as dependent_schema on relationships.dependent_schema_id=dependent_schema.id
    join schema as referenced_schema on relationships.referenced_schema_id=referenced_schema.id
    group by referenced_schema, referenced_name, dependent_schema, dependent_name
    order by referenced_schema, referenced_name, dependent_schema, dependent_name;",,,,,,,,,"dbt"
2022-07-29 15:56:27.515 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,9,"SELECT",2022-07-29 15:56:27 PDT,3/2114,0,LOG,00000,"duration: 11.606 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.524 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,10,"idle in transaction",2022-07-29 15:56:27 PDT,3/2114,0,LOG,00000,"statement: ROLLBACK",,,,,,,,,"dbt"
2022-07-29 15:56:27.524 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,11,"ROLLBACK",2022-07-29 15:56:27 PDT,3/0,0,LOG,00000,"duration: 0.102 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.525 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,12,"idle",2022-07-29 15:56:27 PDT,3/2115,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 15:56:27.526 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,13,"BEGIN",2022-07-29 15:56:27 PDT,3/2115,0,LOG,00000,"duration: 0.061 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.526 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,14,"idle in transaction",2022-07-29 15:56:27 PDT,3/2115,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 15:56:27.526 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,15,"BEGIN",2022-07-29 15:56:27 PDT,3/2115,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-29 15:56:27.526 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,16,"BEGIN",2022-07-29 15:56:27 PDT,3/2115,0,LOG,00000,"duration: 0.343 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.530 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,17,"idle in transaction",2022-07-29 15:56:27 PDT,3/2115,0,LOG,00000,"statement: COMMIT",,,,,,,,,"dbt"
2022-07-29 15:56:27.530 PDT,"ceci","mimic",63721,"localhost:50926",62e4659b.f8e9,18,"COMMIT",2022-07-29 15:56:27 PDT,3/0,0,LOG,00000,"duration: 0.189 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.631 PDT,,,63727,"localhost:50928",62e4659b.f8ef,1,"",2022-07-29 15:56:27 PDT,,0,LOG,00000,"connection received: host=localhost port=50928",,,,,,,,,""
2022-07-29 15:56:27.637 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,2,"authentication",2022-07-29 15:56:27 PDT,3/2116,0,LOG,00000,"connection authorized: user=ceci database=mimic application_name=dbt SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256, compression=off)",,,,,,,,,""
2022-07-29 15:56:27.638 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,3,"idle",2022-07-29 15:56:27 PDT,3/2117,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 15:56:27.638 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,4,"BEGIN",2022-07-29 15:56:27 PDT,3/2117,0,LOG,00000,"duration: 0.116 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.638 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,5,"idle in transaction",2022-07-29 15:56:27 PDT,3/2117,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 15:56:27.638 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,6,"BEGIN",2022-07-29 15:56:27 PDT,3/2117,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-29 15:56:27.638 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,7,"BEGIN",2022-07-29 15:56:27 PDT,3/2117,0,LOG,00000,"duration: 0.083 ms",,,,,,,,,"dbt"
2022-07-29 15:56:27.641 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,8,"idle in transaction",2022-07-29 15:56:27 PDT,3/2117,0,LOG,00000,"statement: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.kdigo_creatinine""} */


  create  table ""mimic"".""public"".""kdigo_creatinine__dbt_tmp""
  as (
    -- Extract all creatinine values FROM labevents around patient's ICU stay
with cr as
(
select
    ie.icustay_id
  , ie.intime, ie.outtime
  , le.valuenum as creat
  , le.charttime
  FROM icustays ie
  left join labevents le
    on ie.subject_id = le.subject_id
    and le.ITEMID = 50912
    and le.VALUENUM is not null
    and DATETIME_DIFF(le.charttime, ie.intime, 'HOUR') <= (7*24-6)
    and le.CHARTTIME >= DATETIME_SUB(ie.intime, INTERVAL '6 HOUR')
    and le.CHARTTIME <= DATETIME_ADD(ie.intime, INTERVAL '7 DAY')
)
-- add in the lowest value in the previous 48 hours/7 days
SELECT
  cr.icustay_id
  , cr.charttime
  , cr.creat
  , MIN(cr48.creat) AS creat_low_past_48hr
  , MIN(cr7.creat) AS creat_low_past_7day
FROM cr
-- add in all creatinine values in the last 48 hours
LEFT JOIN cr cr48
  ON cr.icustay_id = cr48.icustay_id
  AND cr48.charttime <  cr.charttime
  AND DATETIME_DIFF(cr.charttime, cr48.charttime, 'HOUR') <= 48
-- add in all creatinine values in the last 7 days
LEFT JOIN cr cr7
  ON cr.icustay_id = cr7.icustay_id
  AND cr7.charttime <  cr.charttime
  AND DATETIME_DIFF(cr.charttime, cr7.charttime, 'DAY') <= 7
GROUP BY cr.icustay_id, cr.charttime, cr.creat
ORDER BY cr.icustay_id, cr.charttime, cr.creat
  );",,,,,,,,,"dbt"
2022-07-29 15:56:28.495 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,9,"CREATE TABLE AS",2022-07-29 15:56:27 PDT,3/2117,1884,LOG,00000,"duration: 854.103 ms",,,,,,,,,"dbt"
2022-07-29 15:56:28.514 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,10,"idle in transaction",2022-07-29 15:56:27 PDT,3/2117,1884,LOG,00000,"statement: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.kdigo_creatinine""} */
alter table ""mimic"".""public"".""kdigo_creatinine"" rename to ""kdigo_creatinine__dbt_backup""",,,,,,,,,"dbt"
2022-07-29 15:56:28.517 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,11,"ALTER TABLE",2022-07-29 15:56:27 PDT,3/2117,1884,LOG,00000,"duration: 3.741 ms",,,,,,,,,"dbt"
2022-07-29 15:56:28.525 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,12,"idle in transaction",2022-07-29 15:56:27 PDT,3/2117,1884,LOG,00000,"statement: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.kdigo_creatinine""} */
alter table ""mimic"".""public"".""kdigo_creatinine__dbt_tmp"" rename to ""kdigo_creatinine""",,,,,,,,,"dbt"
2022-07-29 15:56:28.525 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,13,"ALTER TABLE",2022-07-29 15:56:27 PDT,3/2117,1884,LOG,00000,"duration: 0.353 ms",,,,,,,,,"dbt"
2022-07-29 15:56:28.548 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,14,"idle in transaction",2022-07-29 15:56:27 PDT,3/2117,1884,LOG,00000,"statement: COMMIT",,,,,,,,,"dbt"
2022-07-29 15:56:28.560 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,15,"COMMIT",2022-07-29 15:56:27 PDT,3/0,0,LOG,00000,"duration: 12.316 ms",,,,,,,,,"dbt"
2022-07-29 15:56:28.573 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,16,"idle",2022-07-29 15:56:27 PDT,3/2118,0,LOG,00000,"statement: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.kdigo_creatinine""} */
drop table if exists ""mimic"".""public"".""kdigo_creatinine__dbt_backup"" cascade",,,,,,,,,"dbt"
2022-07-29 15:56:28.576 PDT,"ceci","mimic",63727,"localhost:50928",62e4659b.f8ef,17,"DROP TABLE",2022-07-29 15:56:27 PDT,3/0,0,LOG,00000,"duration: 3.185 ms",,,,,,,,,"dbt"
2022-07-29 15:56:28.629 PDT,,,63741,"localhost:50930",62e4659c.f8fd,1,"",2022-07-29 15:56:28 PDT,,0,LOG,00000,"connection received: host=localhost port=50930",,,,,,,,,""
2022-07-29 15:56:28.639 PDT,"ceci","mimic",63741,"localhost:50930",62e4659c.f8fd,2,"authentication",2022-07-29 15:56:28 PDT,3/2119,0,LOG,00000,"connection authorized: user=ceci database=mimic application_name=dbt SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256, compression=off)",,,,,,,,,""
2022-07-29 15:56:28.641 PDT,"ceci","mimic",63741,"localhost:50930",62e4659c.f8fd,3,"idle",2022-07-29 15:56:28 PDT,3/2120,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 15:56:28.641 PDT,"ceci","mimic",63741,"localhost:50930",62e4659c.f8fd,4,"BEGIN",2022-07-29 15:56:28 PDT,3/2120,0,LOG,00000,"duration: 0.108 ms",,,,,,,,,"dbt"
2022-07-29 15:56:28.641 PDT,"ceci","mimic",63741,"localhost:50930",62e4659c.f8fd,5,"idle in transaction",2022-07-29 15:56:28 PDT,3/2120,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 15:56:28.641 PDT,"ceci","mimic",63741,"localhost:50930",62e4659c.f8fd,6,"BEGIN",2022-07-29 15:56:28 PDT,3/2120,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-29 15:56:28.642 PDT,"ceci","mimic",63741,"localhost:50930",62e4659c.f8fd,7,"BEGIN",2022-07-29 15:56:28 PDT,3/2120,0,LOG,00000,"duration: 0.556 ms",,,,,,,,,"dbt"
2022-07-29 15:56:28.644 PDT,"ceci","mimic",63741,"localhost:50930",62e4659c.f8fd,8,"idle in transaction",2022-07-29 15:56:28 PDT,3/2120,0,LOG,00000,"statement: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.kdigo_uo""} */


  create  table ""mimic"".""public"".""kdigo_uo__dbt_tmp""
  as (
    with ur_stg as
(
  select io.icustay_id, io.charttime
  -- we have joined each row to all rows preceding within 24 hours
  -- we can now sum these rows to get total UO over the last 24 hours
  -- we can use case statements to restrict it to only the last 6/12 hours
  -- therefore we have three sums:
  -- 1) over a 6 hour period
  -- 2) over a 12 hour period
  -- 3) over a 24 hour period

  -- note that we assume data charted at charttime corresponds to 1 hour of UO
  -- therefore we use '5' and '11' to restrict the period, rather than 6/12
  -- this assumption may overestimate UO rate when documentation is done less than hourly
  , sum(case when DATETIME_DIFF(io.charttime, iosum.charttime, 'HOUR') <= 5
      then iosum.VALUE
    else null end) as urineoutput_6hr
  , sum(case when DATETIME_DIFF(io.charttime, iosum.charttime, 'HOUR') <= 11
      then iosum.VALUE
    else null end) as urineoutput_12hr
  -- 24 hours
  , sum(iosum.VALUE) as urineoutput_24hr

  -- retain the earliest time used for each summation
  -- this is later used to tabulate rates
  , MIN(case when io.charttime <= DATETIME_ADD(iosum.charttime, INTERVAL '5 HOUR')
      then iosum.charttime
    else null end)
    AS starttime_6hr
  , MIN(case when io.charttime <= DATETIME_ADD(iosum.charttime, INTERVAL '11 HOUR')
      then iosum.charttime
    else null end)
    AS starttime_12hr
  , MIN(iosum.charttime) AS starttime_24hr
  from ""mimic"".""public"".""urine_output"" io
  -- this join gives you all UO measurements over a 24 hour period
  left join ""mimic"".""public"".""urine_output"" iosum
    on  io.icustay_id = iosum.icustay_id
    and io.charttime >= iosum.charttime
    and io.charttime <= (DATETIME_ADD(iosum.charttime, INTERVAL '23 HOUR'))
  group by io.icustay_id, io.charttime
)
-- calculate hours used to sum UO over
, ur_stg2 AS
(
  select
    icustay_id
  , charttime
  , urineoutput_6hr
  , urineoutput_12hr
  , urineoutput_24hr
  -- calculate time over which we summed UO
  -- note: adding 1 hour as we assume data charted corresponds to previous hour
  -- i.e. if documentation is:
  --  10:00, 100 mL
  --  11:00, 50 mL
  -- then this is two hours of documentation, even though (11:00 - 10:00) is 1 hour
  , ROUND(DATETIME_DIFF(charttime, starttime_6hr, 'HOUR'), 4) + 1 AS uo_tm_6hr
  , ROUND(DATETIME_DIFF(charttime, starttime_12hr, 'HOUR'), 4) + 1 AS uo_tm_12hr
  , ROUND(DATETIME_DIFF(charttime, starttime_24hr, 'HOUR'), 4) + 1 AS uo_tm_24hr
  from ur_stg
)
select
  ur.icustay_id
, ur.charttime
, wd.weight
, ur.urineoutput_6hr
, ur.urineoutput_12hr
, ur.urineoutput_24hr
, ROUND(CAST((ur.urineoutput_6hr/wd.weight/uo_tm_6hr) AS NUMERIC), 4) AS uo_rt_6hr
, ROUND(CAST((ur.urineoutput_12hr/wd.weight/uo_tm_12hr) AS NUMERIC), 4) AS uo_rt_12hr
, ROUND(CAST((ur.urineoutput_24hr/wd.weight/uo_tm_24hr) AS NUMERIC), 4) AS uo_rt_24hr
-- time of earliest UO measurement that was used to calculate the rate
, uo_tm_6hr
, uo_tm_12hr
, uo_tm_24hr
from ur_stg2 ur
left join ""mimic"".""public"".""weight_durations"" wd
  on  ur.icustay_id = wd.icustay_id
  and ur.charttime >= wd.starttime
  and ur.charttime <  wd.endtime
order by icustay_id, charttime
  );",,,,,,,,,"dbt"
2022-07-29 16:00:09.639 PDT,,,64442,"localhost:51304",62e46679.fbba,1,"",2022-07-29 16:00:09 PDT,,0,LOG,00000,"connection received: host=localhost port=51304",,,,,,,,,""
2022-07-29 16:00:09.645 PDT,"ceci","mimic",64442,"localhost:51304",62e46679.fbba,2,"authentication",2022-07-29 16:00:09 PDT,4/51,0,LOG,00000,"connection authorized: user=ceci database=mimic application_name=dbt SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256, compression=off)",,,,,,,,,""
2022-07-29 16:00:09.646 PDT,"ceci","mimic",64442,"localhost:51304",62e46679.fbba,3,"idle",2022-07-29 16:00:09 PDT,4/52,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 16:00:09.646 PDT,"ceci","mimic",64442,"localhost:51304",62e46679.fbba,4,"BEGIN",2022-07-29 16:00:09 PDT,4/52,0,LOG,00000,"duration: 0.129 ms",,,,,,,,,"dbt"
2022-07-29 16:00:09.646 PDT,"ceci","mimic",64442,"localhost:51304",62e46679.fbba,5,"idle in transaction",2022-07-29 16:00:09 PDT,4/52,0,LOG,00000,"statement: BEGIN",,,,,,,,,"dbt"
2022-07-29 16:00:09.646 PDT,"ceci","mimic",64442,"localhost:51304",62e46679.fbba,6,"BEGIN",2022-07-29 16:00:09 PDT,4/52,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-29 16:00:09.646 PDT,"ceci","mimic",64442,"localhost:51304",62e46679.fbba,7,"BEGIN",2022-07-29 16:00:09 PDT,4/52,0,LOG,00000,"duration: 0.103 ms",,,,,,,,,"dbt"
2022-07-29 16:00:09.648 PDT,"ceci","mimic",64442,"localhost:51304",62e46679.fbba,8,"idle in transaction",2022-07-29 16:00:09 PDT,4/52,0,LOG,00000,"statement: select pg_terminate_backend(63741)",,,,,,,,,"dbt"
2022-07-29 16:00:09.648 PDT,"ceci","mimic",64442,"localhost:51304",62e46679.fbba,9,"SELECT",2022-07-29 16:00:09 PDT,4/52,0,LOG,00000,"duration: 0.559 ms",,,,,,,,,"dbt"
