2022-07-15 17:24:36.999 CST,"postgres","postgres",2732,"127.0.0.1:54244",62d13254.aac,1,"BEGIN",2022-07-15 17:24:36 CST,3/144,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:38.955 CST,"postgres","postgres",2733,"127.0.0.1:54246",62d13256.aad,1,"BEGIN",2022-07-15 17:24:38 CST,3/147,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:39.021 CST,"postgres","postgres",2734,"127.0.0.1:54248",62d13257.aae,1,"BEGIN",2022-07-15 17:24:39 CST,3/150,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:40.527 CST,"postgres","postgres",2763,"127.0.0.1:54250",62d13258.acb,1,"BEGIN",2022-07-15 17:24:40 CST,3/153,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:41.052 CST,"postgres","postgres",2766,"127.0.0.1:54252",62d13259.ace,1,"BEGIN",2022-07-15 17:24:41 CST,3/156,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:42.945 CST,"postgres","postgres",2770,"127.0.0.1:54254",62d1325a.ad2,1,"BEGIN",2022-07-15 17:24:42 CST,3/159,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:44.523 CST,"postgres","postgres",2782,"127.0.0.1:54256",62d1325c.ade,1,"BEGIN",2022-07-15 17:24:44 CST,3/162,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:44.768 CST,"postgres","postgres",2783,"127.0.0.1:54258",62d1325c.adf,1,"BEGIN",2022-07-15 17:24:44 CST,3/165,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:47.939 CST,"postgres","postgres",2799,"127.0.0.1:54260",62d1325f.aef,1,"BEGIN",2022-07-15 17:24:47 CST,3/168,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:48.135 CST,"postgres","postgres",2800,"127.0.0.1:54262",62d13260.af0,1,"BEGIN",2022-07-15 17:24:48 CST,3/171,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:48.267 CST,"postgres","postgres",2801,"127.0.0.1:54264",62d13260.af1,1,"BEGIN",2022-07-15 17:24:48 CST,3/174,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:48.463 CST,"postgres","postgres",2802,"127.0.0.1:54266",62d13260.af2,1,"BEGIN",2022-07-15 17:24:48 CST,3/177,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:48.654 CST,"postgres","postgres",2803,"127.0.0.1:54268",62d13260.af3,1,"BEGIN",2022-07-15 17:24:48 CST,3/180,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:48.859 CST,"postgres","postgres",2804,"127.0.0.1:54270",62d13260.af4,1,"BEGIN",2022-07-15 17:24:48 CST,3/183,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:48.923 CST,"postgres","postgres",2805,"127.0.0.1:54272",62d13260.af5,1,"BEGIN",2022-07-15 17:24:48 CST,3/186,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:49.205 CST,"postgres","postgres",2806,"127.0.0.1:54274",62d13261.af6,1,"BEGIN",2022-07-15 17:24:49 CST,3/189,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:49.281 CST,"postgres","postgres",2809,"127.0.0.1:54276",62d13261.af9,1,"BEGIN",2022-07-15 17:24:49 CST,3/192,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:49.464 CST,"postgres","postgres",2821,"127.0.0.1:54278",62d13261.b05,1,"BEGIN",2022-07-15 17:24:49 CST,3/195,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:49.845 CST,"postgres","postgres",2822,"127.0.0.1:54280",62d13261.b06,1,"BEGIN",2022-07-15 17:24:49 CST,3/198,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:49.923 CST,"postgres","postgres",2825,"127.0.0.1:54282",62d13261.b09,1,"BEGIN",2022-07-15 17:24:49 CST,3/201,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:49.924 CST,"postgres","postgres",2825,"127.0.0.1:54282",62d13261.b09,2,"idle in transaction",2022-07-15 17:24:49 CST,3/201,0,ERROR,42601,"syntax error at or near ""DROP""",,,,,,"/* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.icustay_days""} */


  create  table ""postgres"".""public"".""icustay_days__dbt_tmp""
  as (
    -- ----------------------------------------------------------
-- Create a table that counts each day spent in the ICU    --
-- and assign a timestamp to the start and end of each day --
-- ----------------------------------------------------------

-- ----------
-- Columns:
-- ----------
-- icustay_id
-- intime
-- outime
-- icudayseq_asc:  Counting days since arrival in the ICU
-- 				         0 = day of arrival in the ICU
--                 1 = day 1 after arrival
--                 2 = day 2 after arrival etc
-- icudayseq_desc: Counting down to the day of discharge from the ICU
--                 2 = day 2 before discharge etc
--                 1 = day 1 before discharge
-- 				         0 = day of discharge from the ICU
-- startday: if day of arrival then intime, else midnight at start of day
-- endday: if day of discharge then outtime, else midnight at end of day
-- ----------

DROP MATERIALIZED VIEW icustay_days;
CREATE VIEW icustay_days AS
WITH dayseq AS (
	SELECT icustay_id, intime, outtime,
       GENERATE_SERIES(0,CEIL(los)::INT-1,1) AS icudayseq_asc,
       GENERATE_SERIES(CEIL(los)::INT-1,0,-1) AS icudayseq_desc
	FROM icustays)
SELECT icustay_id, intime, outtime,
    icudayseq_asc, icudayseq_desc,
    CASE WHEN icudayseq_asc = 0 THEN intime
        ELSE DATETIME_ADD(date_trunc('day', intime), INTERVAL icudayseq_asc DAY)
        END AS startday,
    CASE WHEN icudayseq_desc = 0 THEN OUTTIME
        ELSE DATETIME_ADD(date_trunc('day', intime), INTERVAL icudayseq_asc+1 DAY)
				END AS endday
FROM dayseq
  );",1100,,"dbt"
2022-07-15 17:24:49.949 CST,"postgres","postgres",2830,"127.0.0.1:54284",62d13261.b0e,1,"BEGIN",2022-07-15 17:24:49 CST,3/203,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:50.529 CST,"postgres","postgres",2840,"127.0.0.1:54286",62d13262.b18,1,"BEGIN",2022-07-15 17:24:50 CST,3/206,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:50.805 CST,"postgres","postgres",2841,"127.0.0.1:54288",62d13262.b19,1,"BEGIN",2022-07-15 17:24:50 CST,3/209,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:50.865 CST,"postgres","postgres",2842,"127.0.0.1:54292",62d13262.b1a,1,"BEGIN",2022-07-15 17:24:50 CST,3/212,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:51.498 CST,"postgres","postgres",2843,"127.0.0.1:54294",62d13263.b1b,1,"BEGIN",2022-07-15 17:24:51 CST,3/215,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:52.642 CST,"postgres","postgres",2844,"127.0.0.1:54296",62d13264.b1c,1,"BEGIN",2022-07-15 17:24:52 CST,3/218,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:53.506 CST,"postgres","postgres",2847,"127.0.0.1:54298",62d13265.b1f,1,"BEGIN",2022-07-15 17:24:53 CST,3/221,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:54.721 CST,"postgres","postgres",2859,"127.0.0.1:54300",62d13266.b2b,1,"BEGIN",2022-07-15 17:24:54 CST,3/224,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:54.939 CST,"postgres","postgres",2860,"127.0.0.1:54302",62d13266.b2c,1,"BEGIN",2022-07-15 17:24:54 CST,3/227,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:55.227 CST,"postgres","postgres",2867,"127.0.0.1:54304",62d13267.b33,1,"BEGIN",2022-07-15 17:24:55 CST,3/230,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:55.993 CST,"postgres","postgres",2877,"127.0.0.1:54306",62d13267.b3d,1,"BEGIN",2022-07-15 17:24:55 CST,3/233,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:59.541 CST,"postgres","postgres",2889,"127.0.0.1:54308",62d1326b.b49,1,"BEGIN",2022-07-15 17:24:59 CST,3/236,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:24:59.602 CST,"postgres","postgres",2890,"127.0.0.1:54310",62d1326b.b4a,1,"BEGIN",2022-07-15 17:24:59 CST,3/239,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:03.178 CST,"postgres","postgres",2911,"127.0.0.1:54312",62d1326f.b5f,1,"BEGIN",2022-07-15 17:25:03 CST,3/242,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:06.871 CST,"postgres","postgres",2937,"127.0.0.1:54314",62d13272.b79,1,"BEGIN",2022-07-15 17:25:06 CST,3/245,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:06.995 CST,"postgres","postgres",2938,"127.0.0.1:54316",62d13272.b7a,1,"BEGIN",2022-07-15 17:25:06 CST,3/248,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:07.056 CST,"postgres","postgres",2939,"127.0.0.1:54318",62d13273.b7b,1,"BEGIN",2022-07-15 17:25:07 CST,3/251,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:07.115 CST,"postgres","postgres",2940,"127.0.0.1:54320",62d13273.b7c,1,"BEGIN",2022-07-15 17:25:07 CST,3/254,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:09.757 CST,"postgres","postgres",2952,"127.0.0.1:54322",62d13275.b88,1,"BEGIN",2022-07-15 17:25:09 CST,3/257,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:09.816 CST,"postgres","postgres",2953,"127.0.0.1:54324",62d13275.b89,1,"BEGIN",2022-07-15 17:25:09 CST,3/260,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:09.991 CST,"postgres","postgres",2954,"127.0.0.1:54326",62d13275.b8a,1,"BEGIN",2022-07-15 17:25:09 CST,3/263,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:10.128 CST,"postgres","postgres",2961,"127.0.0.1:54328",62d13276.b91,1,"BEGIN",2022-07-15 17:25:10 CST,3/266,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:13.081 CST,"postgres","postgres",2969,"127.0.0.1:54332",62d13279.b99,1,"BEGIN",2022-07-15 17:25:13 CST,3/269,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:13.082 CST,"postgres","postgres",2969,"127.0.0.1:54332",62d13279.b99,2,"idle in transaction",2022-07-15 17:25:13 CST,3/269,0,ERROR,42601,"syntax error at or near ""﻿with""",,,,,,"/* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.pivoted_sofa""} */


  create  table ""postgres"".""public"".""pivoted_sofa__dbt_tmp""
  as (
    ﻿with co as
(
  select ih.icustay_id, ie.hadm_id
  , hr
  -- start/endtime can be used to filter to values within this hour
  , DATETIME_SUB(ih.endtime, INTERVAL '1' HOUR) AS starttime
  , ih.endtime
  from icustay_hours ih
  INNER JOIN icustays ie
    ON ih.icustay_id = ie.icustay_id
)
-- get minimum blood pressure FROM chartevents
, bp as
(
  select ce.icustay_id
    , ce.charttime
    , min(valuenum) as meanbp_min
  FROM chartevents ce
  -- exclude rows marked as error
  where (ce.error IS NULL OR ce.error != 1)
  and ce.itemid in
  (
  -- MEAN ARTERIAL PRESSURE
  456, --""NBP Mean""
  52, --""Arterial BP Mean""
  6702, --	Arterial BP Mean #2
  443, --	Manual BP Mean(calc)
  220052, --""Arterial Blood Pressure mean""
  220181, --""Non Invasive Blood Pressure mean""
  225312  --""ART BP mean""
  )
  and valuenum > 0 and valuenum < 300
  group by ce.icustay_id, ce.charttime
)
, pafi as
(
  -- join blood gas to ventilation durations to determine if patient was vent
  select ie.icustay_id
  , bg.charttime
  -- because pafi has an interaction between vent/PaO2:FiO2, we need two columns for the score
  -- it can happen that the lowest unventilated PaO2/FiO2 is 68, but the lowest ventilated PaO2/FiO2 is 120
  -- in this case, the SOFA score is 3, *not* 4.
  , case when vd.icustay_id is null then pao2fio2ratio else null end pao2fio2ratio_novent
  , case when vd.icustay_id is not null then pao2fio2ratio else null end pao2fio2ratio_vent
  FROM icustays ie
  inner join pivoted_bg_art bg
    on ie.icustay_id = bg.icustay_id
  left join ventilation_durations vd
    on ie.icustay_id = vd.icustay_id
    and bg.charttime >= vd.starttime
    and bg.charttime <= vd.endtime
)
, mini_agg as
(
  select co.icustay_id, co.hr
  -- vitals
  , min(bp.meanbp_min) as meanbp_min
  -- gcs
  , min(gcs.GCS) as GCS_min
  -- labs
  , max(labs.bilirubin) as bilirubin_max
  , max(labs.creatinine) as creatinine_max
  , min(labs.platelet) as platelet_min
  -- because pafi has an interaction between vent/PaO2:FiO2, we need two columns for the score
  -- it can happen that the lowest unventilated PaO2/FiO2 is 68, but the lowest ventilated PaO2/FiO2 is 120
  -- in this case, the SOFA score is 3, *not* 4.
  , min(case when vd.icustay_id is null then pao2fio2ratio else null end) AS pao2fio2ratio_novent
  , min(case when vd.icustay_id is not null then pao2fio2ratio else null end) AS pao2fio2ratio_vent
  from co
  left join bp
    on co.icustay_id = bp.icustay_id
    and co.starttime < bp.charttime
    and co.endtime >= bp.charttime
  left join pivoted_gcs gcs
    on co.icustay_id = gcs.icustay_id
    and co.starttime < gcs.charttime
    and co.endtime >= gcs.charttime
  left join pivoted_lab labs
    on co.hadm_id = labs.hadm_id
    and co.starttime < labs.charttime
    and co.endtime >= labs.charttime
  -- bring in blood gases that occurred during this hour
  left join pivoted_bg_art bg
    on co.icustay_id = bg.icustay_id
    and co.starttime < bg.charttime
    and co.endtime >= bg.charttime
  -- at the time of the blood gas, determine if patient was ventilated
  left join ventilation_durations vd
    on co.icustay_id = vd.icustay_id
    and bg.charttime >= vd.starttime
    and bg.charttime <= vd.endtime
  group by co.icustay_id, co.hr
)
-- sum uo separately to prevent duplicating values
, uo as
(
  select co.icustay_id, co.hr
  -- uo
  , sum(uo.urineoutput) as urineoutput
  from co
  left join pivoted_uo uo
    on co.icustay_id = uo.icustay_id
    and co.starttime < uo.charttime
    and co.endtime >= uo.charttime
  group by co.icustay_id, co.hr
)
, scorecomp as
(
  select
      co.icustay_id
    , co.hr
    , co.starttime, co.endtime
    , ma.pao2fio2ratio_novent
    , ma.pao2fio2ratio_vent
    , epi.vaso_rate as rate_epinephrine
    , nor.vaso_rate as rate_norepinephrine
    , dop.vaso_rate as rate_dopamine
    , dob.vaso_rate as rate_dobutamine
    , ma.meanbp_min
    , ma.GCS_min
    -- uo
    , uo.urineoutput
    -- labs
    , ma.bilirubin_max
    , ma.creatinine_max
    , ma.platelet_min
  from co
  left join mini_agg ma
    on co.icustay_id = ma.icustay_id
    and co.hr = ma.hr
  left join uo
    on co.icustay_id = uo.icustay_id
    and co.hr = uo.hr
  left join pafi
    on co.icustay_id = pafi.icustay_id
    and co.starttime < pafi.charttime
    and co.endtime  >= pafi.charttime
  left join epinephrine_dose epi
    on co.icustay_id = epi.icustay_id
    and co.endtime > epi.starttime
    and co.endtime <= epi.endtime
  left join norepinephrine_dose nor
    on co.icustay_id = nor.icustay_id
    and co.endtime > nor.starttime
    and co.endtime <= nor.endtime
  left join dopamine_dose dop
    on co.icustay_id = dop.icustay_id
    and co.endtime > dop.starttime
    and co.endtime <= dop.endtime
  left join dobutamine_dose dob
    on co.icustay_id = dob.icustay_id
    and co.endtime > dob.starttime
    and co.endtime <= dob.endtime
)
, scorecalc as
(
  -- Calculate the final score
  -- note that if the underlying data is missing, the component is null
  -- eventually these are treated as 0 (normal), but knowing when data is missing is useful for debugging
  select scorecomp.*
  -- Respiration
  , cast(case
      when pao2fio2ratio_vent   < 100 then 4
      when pao2fio2ratio_vent   < 200 then 3
      when pao2fio2ratio_novent < 300 then 2
      when pao2fio2ratio_novent < 400 then 1
      when coalesce(pao2fio2ratio_vent, pao2fio2ratio_novent) is null then null
      else 0
    end as SMALLINT) as respiration

  -- Coagulation
  , cast(case
      when platelet_min < 20  then 4
      when platelet_min < 50  then 3
      when platelet_min < 100 then 2
      when platelet_min < 150 then 1
      when platelet_min is null then null
      else 0
    end as SMALLINT) as coagulation

  -- Liver
  , cast(case
      -- Bilirubin checks in mg/dL
        when Bilirubin_Max >= 12.0 then 4
        when Bilirubin_Max >= 6.0  then 3
        when Bilirubin_Max >= 2.0  then 2
        when Bilirubin_Max >= 1.2  then 1
        when Bilirubin_Max is null then null
        else 0
      end as SMALLINT) as liver

  -- Cardiovascular
  , cast(case
      when rate_dopamine > 15 or rate_epinephrine >  0.1 or rate_norepinephrine >  0.1 then 4
      when rate_dopamine >  5 or rate_epinephrine <= 0.1 or rate_norepinephrine <= 0.1 then 3
      when rate_dopamine >  0 or rate_dobutamine > 0 then 2
      when meanbp_min < 70 then 1
      when coalesce(meanbp_min, rate_dopamine, rate_dobutamine, rate_epinephrine, rate_norepinephrine) is null then null
      else 0
    end as SMALLINT) as cardiovascular

  -- Neurological failure (GCS)
  , cast(case
      when (GCS_min >= 13 and GCS_min <= 14) then 1
      when (GCS_min >= 10 and GCS_min <= 12) then 2
      when (GCS_min >=  6 and GCS_min <=  9) then 3
      when  GCS_min <   6 then 4
      when  GCS_min is null then null
  else 0 end as SMALLINT)
    as cns

  -- Renal failure - high creatinine or low urine output
  , cast(case
    when (Creatinine_Max >= 5.0) then 4
    when
      SUM(urineoutput) OVER W < 200
        then 4
    when (Creatinine_Max >= 3.5 and Creatinine_Max < 5.0) then 3
    when
      SUM(urineoutput) OVER W < 500
        then 3
    when (Creatinine_Max >= 2.0 and Creatinine_Max < 3.5) then 2
    when (Creatinine_Max >= 1.2 and Creatinine_Max < 2.0) then 1
    when coalesce
      (
        SUM(urineoutput) OVER W
        , Creatinine_Max
      ) is null then null
  else 0 end as SMALLINT)
    as renal
  from scorecomp
  WINDOW W as
  (
    PARTITION BY icustay_id
    ORDER BY hr
    ROWS BETWEEN 23 PRECEDING AND 0 FOLLOWING
  )
)
, score_final as
(
  select s.*
    -- Combine all the scores to get SOFA
    -- Impute 0 if the score is missing
   -- the window function takes the max over the last 24 hours
    , cast(coalesce(
        MAX(respiration) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0) as SMALLINT) as respiration_24hours
     , cast(coalesce(
         MAX(coagulation) OVER (PARTITION BY icustay_id ORDER BY HR
         ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
        ,0) as SMALLINT) as coagulation_24hours
    , cast(coalesce(
        MAX(liver) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0) as SMALLINT) as liver_24hours
    , cast(coalesce(
        MAX(cardiovascular) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0) as SMALLINT) as cardiovascular_24hours
    , cast(coalesce(
        MAX(cns) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0) as SMALLINT) as cns_24hours
    , cast(coalesce(
        MAX(renal) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0) as SMALLINT) as renal_24hours

    -- sum together data for final SOFA
    , coalesce(
        MAX(respiration) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0)
     + coalesce(
         MAX(coagulation) OVER (PARTITION BY icustay_id ORDER BY HR
         ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0)
     + coalesce(
        MAX(liver) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0)
     + coalesce(
        MAX(cardiovascular) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0)
     + coalesce(
        MAX(cns) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0)
     + cast(coalesce(
        MAX(renal) OVER (PARTITION BY icustay_id ORDER BY HR
        ROWS BETWEEN 24 PRECEDING AND 0 FOLLOWING)
      ,0) as SMALLINT)
    as sofa_24hours
  from scorecalc s
  WINDOW W as
  (
    PARTITION BY icustay_id
    ORDER BY hr
    ROWS BETWEEN 23 PRECEDING AND 0 FOLLOWING
  )
)
select * from score_final
where hr >= 0
order by icustay_id, hr
  );",205,,"dbt"
2022-07-15 17:25:13.108 CST,"postgres","postgres",2971,"127.0.0.1:54334",62d13279.b9b,1,"BEGIN",2022-07-15 17:25:13 CST,3/271,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
2022-07-15 17:25:16.303 CST,"postgres","postgres",2998,"127.0.0.1:54336",62d1327c.bb6,1,"BEGIN",2022-07-15 17:25:16 CST,3/274,0,WARNING,25001,"there is already a transaction in progress",,,,,,,,,"dbt"
